"pattern","freq","archetype","dist","sim_jaccard"
"pattern_71",5,"Early.Adopter",6,0.333333333333333
"pattern_72",4,"Early.Adopter",7,0
"pattern_73",4,"Early.Adopter",7,0
"pattern_74",4,"Early.Adopter",6,0
"pattern_75",3,"Early.Adopter",6,0
"pattern_76",3,"Early.Adopter",6,0
"pattern_77",3,"Early.Adopter",5,0.333333333333333
"pattern_78",3,"Early.Adopter",6,0
"pattern_79",3,"Early.Adopter",6,0
"pattern_80",3,"Early.Adopter",7,0
"pattern_81",3,"Early.Adopter",6,0
"pattern_82",2,"Early.Adopter",5,0.333333333333333
"pattern_83",2,"Early.Adopter",5,0.333333333333333
"pattern_84",2,"Early.Adopter",7,0
"pattern_85",1,"Early.Adopter",5,0.333333333333333
"pattern_86",1,"Early.Adopter",6,0.333333333333333
"pattern_87",1,"Early.Adopter",8,0
"pattern_88",1,"Early.Adopter",7,0
"pattern_89",1,"Early.Adopter",5,0.333333333333333
"pattern_90",1,"Early.Adopter",6,0
"pattern_91",1,"Early.Adopter",7,0
"pattern_1",4388054,"Uninterested",4,0.333333333333333
"pattern_2",2481349,"Uninterested",5,0
"pattern_3",811880,"Uninterested",6,0
"pattern_4",130731,"Uninterested",4,0.333333333333333
"pattern_5",68302,"Uninterested",5,0
"pattern_6",43645,"Uninterested",5,0.333333333333333
"pattern_7",27665,"Uninterested",5,0.333333333333333
"pattern_8",11586,"Uninterested",6,0
"pattern_9",8409,"Uninterested",4,0.333333333333333
"pattern_10",4180,"Uninterested",6,0
"pattern_11",3860,"Uninterested",5,0.333333333333333
"pattern_12",3615,"Uninterested",5,0
"pattern_13",2689,"Uninterested",7,0
"pattern_14",1938,"Uninterested",6,0
"pattern_15",1927,"Uninterested",6,0
"pattern_16",1455,"Uninterested",6,0
"pattern_17",1062,"Uninterested",6,0
"pattern_18",729,"Uninterested",7,0
"pattern_19",664,"Uninterested",5,0.333333333333333
"pattern_20",584,"Uninterested",5,0
"pattern_21",582,"Uninterested",6,0
"pattern_22",527,"Uninterested",6,0
"pattern_23",432,"Uninterested",5,0.333333333333333
"pattern_24",421,"Uninterested",6,0
"pattern_25",411,"Uninterested",6,0
"pattern_26",378,"Uninterested",5,0.333333333333333
"pattern_27",375,"Uninterested",6,0
"pattern_28",318,"Uninterested",7,0
"pattern_29",294,"Uninterested",7,0
"pattern_30",207,"Uninterested",7,0
"pattern_31",174,"Uninterested",7,0
"pattern_32",156,"Uninterested",6,0.333333333333333
"pattern_33",153,"Uninterested",5,0.333333333333333
"pattern_34",105,"Uninterested",7,0
"pattern_35",91,"Uninterested",5,0.333333333333333
"pattern_36",84,"Uninterested",7,0
"pattern_37",72,"Uninterested",7,0
"pattern_38",70,"Uninterested",6,0.333333333333333
"pattern_39",69,"Uninterested",7,0
"pattern_40",61,"Uninterested",5,0.333333333333333
"pattern_41",59,"Uninterested",6,0
"pattern_42",52,"Uninterested",6,0.333333333333333
"pattern_43",47,"Uninterested",5,0
"pattern_44",38,"Uninterested",5,0.333333333333333
"pattern_45",37,"Uninterested",5,0.333333333333333
"pattern_46",34,"Uninterested",7,0
"pattern_47",29,"Uninterested",6,0.333333333333333
"pattern_48",27,"Uninterested",7,0
"pattern_49",24,"Uninterested",5,0
"pattern_50",24,"Uninterested",7,0
"pattern_51",24,"Uninterested",5,0
"pattern_52",23,"Uninterested",5,0
"pattern_53",22,"Uninterested",5,0.333333333333333
"pattern_54",22,"Uninterested",6,0.333333333333333
"pattern_55",22,"Uninterested",8,0
"pattern_56",15,"Uninterested",7,0
"pattern_57",14,"Uninterested",6,0.333333333333333
"pattern_58",14,"Uninterested",6,0
"pattern_59",14,"Uninterested",8,0
"pattern_60",13,"Uninterested",5,0
"pattern_61",13,"Uninterested",4,0.333333333333333
"pattern_62",13,"Uninterested",7,0
"pattern_63",12,"Uninterested",6,0
"pattern_64",11,"Uninterested",4,0.5
"pattern_65",10,"Uninterested",7,0
"pattern_66",8,"Uninterested",6,0
"pattern_67",7,"Uninterested",7,0
"pattern_68",6,"Uninterested",6,0
"pattern_69",6,"Uninterested",7,0
"pattern_70",5,"Uninterested",8,0
"pattern_71",5,"Uninterested",6,0
"pattern_72",4,"Uninterested",5,0.333333333333333
"pattern_73",4,"Uninterested",4,0.333333333333333
"pattern_74",4,"Uninterested",5,0
"pattern_75",3,"Uninterested",6,0
"pattern_76",3,"Uninterested",7,0
"pattern_77",3,"Uninterested",7,0
"pattern_78",3,"Uninterested",6,0
"pattern_79",3,"Uninterested",6,0
"pattern_80",3,"Uninterested",6,0
"pattern_81",3,"Uninterested",6,0
"pattern_82",2,"Uninterested",7,0
"pattern_83",2,"Uninterested",8,0
"pattern_84",2,"Uninterested",6,0
"pattern_85",1,"Uninterested",6,0
"pattern_86",1,"Uninterested",5,0.333333333333333
"pattern_87",1,"Uninterested",4,0.333333333333333
"pattern_88",1,"Uninterested",5,0.333333333333333
"pattern_89",1,"Uninterested",7,0
"pattern_90",1,"Uninterested",7,0
"pattern_91",1,"Uninterested",6,0
"pattern_1",4388054,"Homo.Economicus",5,0
"pattern_2",2481349,"Homo.Economicus",4,0
"pattern_3",811880,"Homo.Economicus",3,0.333333333333333
"pattern_4",130731,"Homo.Economicus",5,0
"pattern_5",68302,"Homo.Economicus",4,0
"pattern_6",43645,"Homo.Economicus",4,0.333333333333333
"pattern_7",27665,"Homo.Economicus",6,0
"pattern_8",11586,"Homo.Economicus",5,0
"pattern_9",8409,"Homo.Economicus",4,0
"pattern_10",4180,"Homo.Economicus",2,0.333333333333333
"pattern_11",3860,"Homo.Economicus",3,0.333333333333333
"pattern_12",3615,"Homo.Economicus",3,0
"pattern_13",2689,"Homo.Economicus",4,0.333333333333333
"pattern_14",1938,"Homo.Economicus",5,0
"pattern_15",1927,"Homo.Economicus",3,0.333333333333333
"pattern_16",1455,"Homo.Economicus",5,0
"pattern_17",1062,"Homo.Economicus",5,0
"pattern_18",729,"Homo.Economicus",6,0
"pattern_19",664,"Homo.Economicus",6,0
"pattern_20",584,"Homo.Economicus",3,0
"pattern_21",582,"Homo.Economicus",5,0
"pattern_22",527,"Homo.Economicus",4,0
"pattern_23",432,"Homo.Economicus",6,0
"pattern_24",421,"Homo.Economicus",5,0
"pattern_25",411,"Homo.Economicus",2,0.5
"pattern_26",378,"Homo.Economicus",5,0
"pattern_27",375,"Homo.Economicus",4,0
"pattern_28",318,"Homo.Economicus",6,0
"pattern_29",294,"Homo.Economicus",4,0.333333333333333
"pattern_30",207,"Homo.Economicus",4,0.333333333333333
"pattern_31",174,"Homo.Economicus",3,0.333333333333333
"pattern_32",156,"Homo.Economicus",4,0.333333333333333
"pattern_33",153,"Homo.Economicus",3,0.333333333333333
"pattern_34",105,"Homo.Economicus",5,0
"pattern_35",91,"Homo.Economicus",5,0
"pattern_36",84,"Homo.Economicus",6,0
"pattern_37",72,"Homo.Economicus",3,0.333333333333333
"pattern_38",70,"Homo.Economicus",6,0
"pattern_39",69,"Homo.Economicus",3,0.333333333333333
"pattern_40",61,"Homo.Economicus",5,0
"pattern_41",59,"Homo.Economicus",4,0
"pattern_42",52,"Homo.Economicus",6,0
"pattern_43",47,"Homo.Economicus",5,0
"pattern_44",38,"Homo.Economicus",5,0
"pattern_45",37,"Homo.Economicus",5,0
"pattern_46",34,"Homo.Economicus",3,0.333333333333333
"pattern_47",29,"Homo.Economicus",4,0.333333333333333
"pattern_48",27,"Homo.Economicus",5,0
"pattern_49",24,"Homo.Economicus",5,0
"pattern_50",24,"Homo.Economicus",3,0.333333333333333
"pattern_51",24,"Homo.Economicus",4,0
"pattern_52",23,"Homo.Economicus",3,0
"pattern_53",22,"Homo.Economicus",5,0
"pattern_54",22,"Homo.Economicus",4,0.333333333333333
"pattern_55",22,"Homo.Economicus",6,0
"pattern_56",15,"Homo.Economicus",5,0
"pattern_57",14,"Homo.Economicus",6,0
"pattern_58",14,"Homo.Economicus",4,0.333333333333333
"pattern_59",14,"Homo.Economicus",4,0.333333333333333
"pattern_60",13,"Homo.Economicus",4,0
"pattern_61",13,"Homo.Economicus",6,0
"pattern_62",13,"Homo.Economicus",5,0
"pattern_63",12,"Homo.Economicus",5,0
"pattern_64",11,"Homo.Economicus",4,0
"pattern_65",10,"Homo.Economicus",5,0
"pattern_66",8,"Homo.Economicus",6,0
"pattern_67",7,"Homo.Economicus",3,0.333333333333333
"pattern_68",6,"Homo.Economicus",6,0
"pattern_69",6,"Homo.Economicus",5,0
"pattern_70",5,"Homo.Economicus",4,0.333333333333333
"pattern_71",5,"Homo.Economicus",6,0
"pattern_72",4,"Homo.Economicus",6,0
"pattern_73",4,"Homo.Economicus",5,0
"pattern_74",4,"Homo.Economicus",4,0
"pattern_75",3,"Homo.Economicus",5,0
"pattern_76",3,"Homo.Economicus",6,0
"pattern_77",3,"Homo.Economicus",4,0.333333333333333
"pattern_78",3,"Homo.Economicus",5,0
"pattern_79",3,"Homo.Economicus",3,0.333333333333333
"pattern_80",3,"Homo.Economicus",5,0
"pattern_81",3,"Homo.Economicus",2,1
"pattern_82",2,"Homo.Economicus",6,0
"pattern_83",2,"Homo.Economicus",4,0.333333333333333
"pattern_84",2,"Homo.Economicus",3,0.333333333333333
"pattern_85",1,"Homo.Economicus",5,0
"pattern_86",1,"Homo.Economicus",6,0
"pattern_87",1,"Homo.Economicus",5,0
"pattern_88",1,"Homo.Economicus",6,0
"pattern_89",1,"Homo.Economicus",6,0
"pattern_90",1,"Homo.Economicus",4,0.333333333333333
"pattern_91",1,"Homo.Economicus",3,0.5
"pattern_1",4388054,"Fearful",6,0.333333333333333
"pattern_2",2481349,"Fearful",7,0
"pattern_3",811880,"Fearful",7,0
"pattern_4",130731,"Fearful",6,0.333333333333333
"pattern_5",68302,"Fearful",7,0
"pattern_6",43645,"Fearful",6,0.333333333333333
"pattern_7",27665,"Fearful",7,0.333333333333333
"pattern_8",11586,"Fearful",8,0
"pattern_9",8409,"Fearful",6,0.333333333333333
"pattern_10",4180,"Fearful",7,0
"pattern_11",3860,"Fearful",6,0.333333333333333
"pattern_12",3615,"Fearful",7,0
"pattern_13",2689,"Fearful",8,0
"pattern_14",1938,"Fearful",8,0
"pattern_15",1927,"Fearful",7,0
"pattern_16",1455,"Fearful",8,0
"pattern_17",1062,"Fearful",7,0
"pattern_18",729,"Fearful",9,0
"pattern_19",664,"Fearful",7,0.333333333333333
"pattern_20",584,"Fearful",7,0
"pattern_21",582,"Fearful",8,0
"pattern_22",527,"Fearful",8,0
"pattern_23",432,"Fearful",6,0.333333333333333
"pattern_24",421,"Fearful",7,0
"pattern_25",411,"Fearful",7,0
"pattern_26",378,"Fearful",7,0.333333333333333
"pattern_27",375,"Fearful",7,0
"pattern_28",318,"Fearful",8,0
"pattern_29",294,"Fearful",8,0
"pattern_30",207,"Fearful",7,0
"pattern_31",174,"Fearful",8,0
"pattern_32",156,"Fearful",7,0.333333333333333
"pattern_33",153,"Fearful",6,0.333333333333333
"pattern_34",105,"Fearful",8,0
"pattern_35",91,"Fearful",7,0.333333333333333
"pattern_36",84,"Fearful",8,0
"pattern_37",72,"Fearful",8,0
"pattern_38",70,"Fearful",8,0.333333333333333
"pattern_39",69,"Fearful",8,0
"pattern_40",61,"Fearful",7,0.333333333333333
"pattern_41",59,"Fearful",8,0
"pattern_42",52,"Fearful",7,0.333333333333333
"pattern_43",47,"Fearful",7,0
"pattern_44",38,"Fearful",6,0.333333333333333
"pattern_45",37,"Fearful",6,0.333333333333333
"pattern_46",34,"Fearful",7,0
"pattern_47",29,"Fearful",7,0.333333333333333
"pattern_48",27,"Fearful",9,0
"pattern_49",24,"Fearful",7,0
"pattern_50",24,"Fearful",7,0
"pattern_51",24,"Fearful",7,0
"pattern_52",23,"Fearful",7,0
"pattern_53",22,"Fearful",7,0.333333333333333
"pattern_54",22,"Fearful",6,0.333333333333333
"pattern_55",22,"Fearful",9,0
"pattern_56",15,"Fearful",8,0
"pattern_57",14,"Fearful",7,0.333333333333333
"pattern_58",14,"Fearful",7,0
"pattern_59",14,"Fearful",8,0
"pattern_60",13,"Fearful",7,0
"pattern_61",13,"Fearful",6,0.333333333333333
"pattern_62",13,"Fearful",8,0
"pattern_63",12,"Fearful",8,0
"pattern_64",11,"Fearful",6,0.5
"pattern_65",10,"Fearful",8,0
"pattern_66",8,"Fearful",8,0
"pattern_67",7,"Fearful",8,0
"pattern_68",6,"Fearful",7,0
"pattern_69",6,"Fearful",9,0
"pattern_70",5,"Fearful",8,0
"pattern_71",5,"Fearful",8,0
"pattern_72",4,"Fearful",7,0.333333333333333
"pattern_73",4,"Fearful",6,0.333333333333333
"pattern_74",4,"Fearful",7,0
"pattern_75",3,"Fearful",8,0
"pattern_76",3,"Fearful",8,0
"pattern_77",3,"Fearful",8,0
"pattern_78",3,"Fearful",7,0
"pattern_79",3,"Fearful",7,0
"pattern_80",3,"Fearful",7,0
"pattern_81",3,"Fearful",7,0
"pattern_82",2,"Fearful",9,0
"pattern_83",2,"Fearful",9,0
"pattern_84",2,"Fearful",7,0
"pattern_85",1,"Fearful",8,0
"pattern_86",1,"Fearful",7,0.333333333333333
"pattern_87",1,"Fearful",6,0.333333333333333
"pattern_88",1,"Fearful",6,0.333333333333333
"pattern_89",1,"Fearful",8,0
"pattern_90",1,"Fearful",7,0
"pattern_91",1,"Fearful",7,0
"pattern_1",4388054,"Stubborn",6,0
"pattern_2",2481349,"Stubborn",5,0
"pattern_3",811880,"Stubborn",5,0
"pattern_4",130731,"Stubborn",6,0
"pattern_5",68302,"Stubborn",5,0
"pattern_6",43645,"Stubborn",6,0
"pattern_7",27665,"Stubborn",7,0
"pattern_8",11586,"Stubborn",6,0
"pattern_9",8409,"Stubborn",6,0
"pattern_10",4180,"Stubborn",5,0
"pattern_11",3860,"Stubborn",6,0
"pattern_12",3615,"Stubborn",5,0
"pattern_13",2689,"Stubborn",6,0
"pattern_14",1938,"Stubborn",6,0
"pattern_15",1927,"Stubborn",5,0
"pattern_16",1455,"Stubborn",6,0
"pattern_17",1062,"Stubborn",5,0
"pattern_18",729,"Stubborn",7,0
"pattern_19",664,"Stubborn",7,0
"pattern_20",584,"Stubborn",5,1
"pattern_21",582,"Stubborn",6,0
"pattern_22",527,"Stubborn",6,0
"pattern_23",432,"Stubborn",6,0
"pattern_24",421,"Stubborn",5,0
"pattern_25",411,"Stubborn",5,0
"pattern_26",378,"Stubborn",7,0
"pattern_27",375,"Stubborn",5,0
"pattern_28",318,"Stubborn",6,0
"pattern_29",294,"Stubborn",6,0
"pattern_30",207,"Stubborn",5,0
"pattern_31",174,"Stubborn",6,0
"pattern_32",156,"Stubborn",7,0
"pattern_33",153,"Stubborn",6,0
"pattern_34",105,"Stubborn",6,0
"pattern_35",91,"Stubborn",7,0
"pattern_36",84,"Stubborn",6,0
"pattern_37",72,"Stubborn",6,0
"pattern_38",70,"Stubborn",8,0
"pattern_39",69,"Stubborn",6,0
"pattern_40",61,"Stubborn",7,0
"pattern_41",59,"Stubborn",6,0
"pattern_42",52,"Stubborn",7,0
"pattern_43",47,"Stubborn",6,0
"pattern_44",38,"Stubborn",6,0
"pattern_45",37,"Stubborn",6,0
"pattern_46",34,"Stubborn",5,0
"pattern_47",29,"Stubborn",7,0
"pattern_48",27,"Stubborn",7,0
"pattern_49",24,"Stubborn",6,0
"pattern_50",24,"Stubborn",5,0
"pattern_51",24,"Stubborn",6,0
"pattern_52",23,"Stubborn",5,0
"pattern_53",22,"Stubborn",7,0
"pattern_54",22,"Stubborn",6,0
"pattern_55",22,"Stubborn",7,0
"pattern_56",15,"Stubborn",6,0
"pattern_57",14,"Stubborn",7,0
"pattern_58",14,"Stubborn",6,0
"pattern_59",14,"Stubborn",6,0
"pattern_60",13,"Stubborn",5,0
"pattern_61",13,"Stubborn",7,0
"pattern_62",13,"Stubborn",6,0
"pattern_63",12,"Stubborn",7,0
"pattern_64",11,"Stubborn",6,0
"pattern_65",10,"Stubborn",6,0
"pattern_66",8,"Stubborn",7,0
"pattern_67",7,"Stubborn",6,0
"pattern_68",6,"Stubborn",6,0
"pattern_69",6,"Stubborn",7,0
"pattern_70",5,"Stubborn",6,0
"pattern_71",5,"Stubborn",7,0
"pattern_72",4,"Stubborn",8,0
"pattern_73",4,"Stubborn",7,0
"pattern_74",4,"Stubborn",6,0
"pattern_75",3,"Stubborn",7,0
"pattern_76",3,"Stubborn",7,0
"pattern_77",3,"Stubborn",7,0
"pattern_78",3,"Stubborn",6,0
"pattern_79",3,"Stubborn",6,0
"pattern_80",3,"Stubborn",6,0
"pattern_81",3,"Stubborn",5,0
"pattern_82",2,"Stubborn",8,0
"pattern_83",2,"Stubborn",7,0
"pattern_84",2,"Stubborn",6,0
"pattern_85",1,"Stubborn",7,0
"pattern_86",1,"Stubborn",8,0
"pattern_87",1,"Stubborn",7,0
"pattern_88",1,"Stubborn",7,0
"pattern_89",1,"Stubborn",7,0
"pattern_90",1,"Stubborn",6,0
"pattern_91",1,"Stubborn",5,0
"pattern_1",4388054,"Influencer",7,0
"pattern_2",2481349,"Influencer",7,0
"pattern_3",811880,"Influencer",6,0
"pattern_4",130731,"Influencer",8,0
"pattern_5",68302,"Influencer",6,0
"pattern_6",43645,"Influencer",7,0
"pattern_7",27665,"Influencer",8,0
"pattern_8",11586,"Influencer",7,0
"pattern_9",8409,"Influencer",7,0
"pattern_10",4180,"Influencer",6,0
"pattern_11",3860,"Influencer",6,0
"pattern_12",3615,"Influencer",5,0
"pattern_13",2689,"Influencer",7,0
"pattern_14",1938,"Influencer",5,0.25
"pattern_15",1927,"Influencer",7,0
"pattern_16",1455,"Influencer",8,0
"pattern_17",1062,"Influencer",6,0
"pattern_18",729,"Influencer",6,0.25
"pattern_19",664,"Influencer",6,0.25
"pattern_20",584,"Influencer",5,0
"pattern_21",582,"Influencer",6,0.25
"pattern_22",527,"Influencer",5,0.25
"pattern_23",432,"Influencer",7,0
"pattern_24",421,"Influencer",7,0
"pattern_25",411,"Influencer",5,0
"pattern_26",378,"Influencer",7,0
"pattern_27",375,"Influencer",6,0
"pattern_28",318,"Influencer",7,0
"pattern_29",294,"Influencer",5,0.25
"pattern_30",207,"Influencer",6,0
"pattern_31",174,"Influencer",4,0.25
"pattern_32",156,"Influencer",7,0
"pattern_33",153,"Influencer",7,0
"pattern_34",105,"Influencer",5,0.25
"pattern_35",91,"Influencer",8,0
"pattern_36",84,"Influencer",5,0.25
"pattern_37",72,"Influencer",5,0.25
"pattern_38",70,"Influencer",6,0.25
"pattern_39",69,"Influencer",6,0
"pattern_40",61,"Influencer",6,0.25
"pattern_41",59,"Influencer",7,0
"pattern_42",52,"Influencer",7,0
"pattern_43",47,"Influencer",5,0.25
"pattern_44",38,"Influencer",6,0
"pattern_45",37,"Influencer",7,0
"pattern_46",34,"Influencer",5,0
"pattern_47",29,"Influencer",5,0.25
"pattern_48",27,"Influencer",6,0.25
"pattern_49",24,"Influencer",6,0.25
"pattern_50",24,"Influencer",6,0
"pattern_51",24,"Influencer",5,0.25
"pattern_52",23,"Influencer",6,0
"pattern_53",22,"Influencer",5,0.25
"pattern_54",22,"Influencer",6,0
"pattern_55",22,"Influencer",5,0.25
"pattern_56",15,"Influencer",4,0.25
"pattern_57",14,"Influencer",5,0.25
"pattern_58",14,"Influencer",5,0.25
"pattern_59",14,"Influencer",4,0.25
"pattern_60",13,"Influencer",6,0
"pattern_61",13,"Influencer",6,0.25
"pattern_62",13,"Influencer",7,0
"pattern_63",12,"Influencer",4,0.666666666666667
"pattern_64",11,"Influencer",6,0
"pattern_65",10,"Influencer",6,0
"pattern_66",8,"Influencer",6,0.25
"pattern_67",7,"Influencer",7,0
"pattern_68",6,"Influencer",5,0.25
"pattern_69",6,"Influencer",5,0.25
"pattern_70",5,"Influencer",6,0
"pattern_71",5,"Influencer",4,0.666666666666667
"pattern_72",4,"Influencer",6,0.25
"pattern_73",4,"Influencer",5,0.25
"pattern_74",4,"Influencer",4,0.5
"pattern_75",3,"Influencer",5,0.25
"pattern_76",3,"Influencer",5,0.25
"pattern_77",3,"Influencer",3,0.666666666666667
"pattern_78",3,"Influencer",4,0.25
"pattern_79",3,"Influencer",4,0.25
"pattern_80",3,"Influencer",5,0.25
"pattern_81",3,"Influencer",5,0
"pattern_82",2,"Influencer",4,0.666666666666667
"pattern_83",2,"Influencer",5,0.25
"pattern_84",2,"Influencer",5,0.25
"pattern_85",1,"Influencer",3,0.666666666666667
"pattern_86",1,"Influencer",4,0.666666666666667
"pattern_87",1,"Influencer",6,0.25
"pattern_88",1,"Influencer",5,0.25
"pattern_89",1,"Influencer",3,0.666666666666667
"pattern_90",1,"Influencer",4,0.25
"pattern_91",1,"Influencer",6,0
"pattern_1",4388054,"Careful",5,0.666666666666667
"pattern_2",2481349,"Careful",6,0.25
"pattern_3",811880,"Careful",6,0.25
"pattern_4",130731,"Careful",5,0.666666666666667
"pattern_5",68302,"Careful",6,0.333333333333333
"pattern_6",43645,"Careful",5,0.666666666666667
"pattern_7",27665,"Careful",6,0.666666666666667
"pattern_8",11586,"Careful",7,0.25
"pattern_9",8409,"Careful",6,0.25
"pattern_10",4180,"Careful",7,0
"pattern_11",3860,"Careful",6,0.25
"pattern_12",3615,"Careful",7,0
"pattern_13",2689,"Careful",7,0.25
"pattern_14",1938,"Careful",7,0.25
"pattern_15",1927,"Careful",6,0.25
"pattern_16",1455,"Careful",7,0.25
"pattern_17",1062,"Careful",6,0.25
"pattern_18",729,"Careful",8,0.25
"pattern_19",664,"Careful",6,0.666666666666667
"pattern_20",584,"Careful",7,0
"pattern_21",582,"Careful",7,0.25
"pattern_22",527,"Careful",8,0
"pattern_23",432,"Careful",5,0.666666666666667
"pattern_24",421,"Careful",6,0.25
"pattern_25",411,"Careful",7,0
"pattern_26",378,"Careful",7,0.25
"pattern_27",375,"Careful",7,0
"pattern_28",318,"Careful",7,0.25
"pattern_29",294,"Careful",7,0.25
"pattern_30",207,"Careful",6,0.25
"pattern_31",174,"Careful",8,0
"pattern_32",156,"Careful",7,0.25
"pattern_33",153,"Careful",6,0.25
"pattern_34",105,"Careful",8,0
"pattern_35",91,"Careful",7,0.25
"pattern_36",84,"Careful",7,0.25
"pattern_37",72,"Careful",8,0
"pattern_38",70,"Careful",8,0.25
"pattern_39",69,"Careful",8,0
"pattern_40",61,"Careful",7,0.25
"pattern_41",59,"Careful",8,0
"pattern_42",52,"Careful",7,0.25
"pattern_43",47,"Careful",6,0.25
"pattern_44",38,"Careful",6,0.25
"pattern_45",37,"Careful",6,0.25
"pattern_46",34,"Careful",7,0
"pattern_47",29,"Careful",7,0.25
"pattern_48",27,"Careful",9,0
"pattern_49",24,"Careful",6,0.25
"pattern_50",24,"Careful",7,0
"pattern_51",24,"Careful",7,0
"pattern_52",23,"Careful",7,0
"pattern_53",22,"Careful",7,0.25
"pattern_54",22,"Careful",6,0.25
"pattern_55",22,"Careful",9,0
"pattern_56",15,"Careful",8,0
"pattern_57",14,"Careful",7,0.25
"pattern_58",14,"Careful",6,0.25
"pattern_59",14,"Careful",8,0
"pattern_60",13,"Careful",6,0.5
"pattern_61",13,"Careful",5,0.666666666666667
"pattern_62",13,"Careful",8,0
"pattern_63",12,"Careful",8,0
"pattern_64",11,"Careful",6,0.333333333333333
"pattern_65",10,"Careful",8,0
"pattern_66",8,"Careful",7,0.25
"pattern_67",7,"Careful",8,0
"pattern_68",6,"Careful",6,0.25
"pattern_69",6,"Careful",9,0
"pattern_70",5,"Careful",8,0
"pattern_71",5,"Careful",7,0.25
"pattern_72",4,"Careful",7,0.25
"pattern_73",4,"Careful",6,0.25
"pattern_74",4,"Careful",7,0
"pattern_75",3,"Careful",8,0
"pattern_76",3,"Careful",8,0
"pattern_77",3,"Careful",8,0
"pattern_78",3,"Careful",7,0
"pattern_79",3,"Careful",7,0
"pattern_80",3,"Careful",7,0
"pattern_81",3,"Careful",7,0
"pattern_82",2,"Careful",9,0
"pattern_83",2,"Careful",9,0
"pattern_84",2,"Careful",7,0
"pattern_85",1,"Careful",8,0
"pattern_86",1,"Careful",7,0.25
"pattern_87",1,"Careful",6,0.25
"pattern_88",1,"Careful",6,0.25
"pattern_89",1,"Careful",8,0
"pattern_90",1,"Careful",7,0
"pattern_91",1,"Careful",6,0.333333333333333
